Plot_ID,vol_cubft,ba_ac,crd,elev_min_3p2808plus_75FEET,elev_max_3p2808plus_75FEET,elev_ave_3p2808plus_75FEET,elev_stddev_3p2808plus_75FEET,elev_CV_3p2808plus_75FEET,elev_IQ_3p2808plus_75FEET,elev_AAD_3p2808plus_75FEET,elev_P01_3p2808plus_75FEET,elev_P05_3p2808plus_75FEET,elev_P10_3p2808plus_75FEET,elev_P20_3p2808plus_75FEET,elev_P25_3p2808plus_75FEET,elev_P30_3p2808plus_75FEET,elev_P40_3p2808plus_75FEET,elev_P50_3p2808plus_75FEET,elev_P60_3p2808plus_75FEET,elev_P70_3p2808plus_75FEET,elev_P75_3p2808plus_75FEET,elev_P80_3p2808plus_75FEET,elev_P90_3p2808plus_75FEET,elev_P95_3p2808plus_75FEET,elev_P99_3p2808plus_75FEET,First_cover_above6p5616_75FEET,all_cover_above6p5616_75FEET,all_1st_cover_above6p5616_75FEET,First_cover_above_mean_75FEET,all_cover_above_mean_75FEET,all_1st_cover_above_mean_75FEET
23_11,1128.2,42.62923133,14.74914961,3.3,159.66,27.1487,27.6212,1.0174,16.4325,16.0736,4.15,6.03,8.081,11.35,13.1725,14.353,17.18,20.155,23.13,26.72,29.605,32.622,41.409,106.1365,138.8616,95.2,89.6815,105.408,30.784,27.8519,32.736
22_A03,79.2,6.746134,2.517826975,3.29,126.87,22.9136,21.0179,0.9173,19.0625,14.4163,3.5781,4.781,6.15,8.26,9.27,10.46,12.964,16.345,20.68,25.29,28.3325,31.85,43.855,71.7835,105.18,71.7697,67.2943,78.4861,28.5075,26.5631,30.9808
23_20,1686.4,71.50352261,24.05773561,3.29,191.02,30.9715,34.8369,1.1248,14.4875,19.864,3.8015,5.245,7.01,12.76,14.9525,16.54,19.29,22.22,25.12,28.135,29.44,31.76,54.38,134.925,173.2925,81.8869,67.5433,90.9326,17.5302,15.7954,21.2651
21_21,764.4,40.37121158,15.47981201,3.29,48.84,22.5662,10.3735,0.4597,15,8.5644,3.44,4.078,5.758,12.64,15.1,17.1,21.012,23.96,26.27,28.7,30.1,31.7,35.4,38.302,43.406,65.0379,53.2845,69.4749,42.6285,33.1251,43.1901
12_03,953,46.64261601,17.25039405,3.31,167.02,22.8963,18.8256,0.8222,17.765,11.1531,3.7394,5.36,7.242,10.138,11.64,13.1,16.962,20.53,23.854,27.538,29.405,31.648,37.43,42.207,132.055,76.2251,70.574,84.7162,37.7487,32.9022,39.4954
12_A05,696.8,30.8321144,10.05725181,3.29,61.7,17.9285,13.8028,0.7699,19.47,11.5849,3.436,3.89,4.69,6.36,7.23,8.02,9.92,11.92,15.64,23.2,26.7,31.11,40.7,45.5,53.676,64.3103,61.747,70.6897,30.977,28.8153,32.9885
12_A13,926.8,41.78885528,15.25323398,3.31,123.5,20.1962,11.6781,0.5782,19.65,9.9472,3.8847,4.94,6.124,8.39,9.55,10.975,15.076,18.74,23.568,27.355,29.2,31.036,35.936,40.443,45.5518,85.5918,82.446,98.2847,49.5712,43.4532,51.801
23_06,3433.4,94.8577737,29.37761537,3.3,170.44,26.1164,28.1153,1.0765,16.3175,14.2325,4.123,6.2,8.1,11.14,12.5525,14.055,17.47,21.035,24.29,27.21,28.87,30.8,35.44,40.715,159.377,89.4331,83.757,104.2036,34.5546,29.8512,37.1385
23_19,871.6,31.07078817,11.63457591,3.3,147.41,21.9303,10.6243,0.4845,14.32,8.0405,4.26,6.61,8.64,13.152,14.56,16.17,18.59,21.37,24.012,27.449,28.88,30.696,34.72,37.27,43.6325,94.1131,92.2013,104.2159,51.9546,46.8873,52.9971
13_26,576,40.80056258,8.774279374,3.29,78.08,18.9786,18.9572,0.9989,18.59,14.7712,3.39,3.6795,4.088,5.01,5.63,6.474,8.908,10.97,13.77,17.123,24.22,30.346,51.369,63.547,73.9527,28.5644,29.3006,33.0475,11.2445,11.9461,13.4738
12_30,1272,51.20665208,16.92314757,3.32,53.75,19.0735,11.7397,0.6155,16.46,9.6248,3.95,5.717,6.84,8.656,9.5825,10.56,12.968,15.85,18.85,23.29,26.0425,29.938,38.256,42.9955,49.0726,89.5764,88.6712,95.8306,39.6426,38.1506,41.231
12_05,732.4,38.78907058,12.93702887,3.29,54.77,18.5025,11.6191,0.628,20.57,10.075,3.35,3.69,4.15,5.98,7.46,8.93,13.31,17.14,21.59,25.64,28.03,29.726,35.212,38.56,43.518,56.7535,50.2363,60.3674,35.324,30.2463,36.346
12_04,2584.2,128.5234302,45.67888993,3.29,71.66,22.7085,8.4378,0.3716,10.35,6.2384,4.9636,9.18,12.56,15.994,17.35,18.712,20.87,22.88,24.89,26.628,27.7,28.726,31.79,33.646,40.6412,95.9883,94.9872,97.6574,50.8346,49.4446,50.8346
13_10,6457,152.7232933,38.40743597,3.29,217.97,29.6379,41.7252,1.4078,17.0225,23.5711,3.5,4.34,5.69,8.514,9.72,11.023,14.1,17.785,21.212,24.939,26.7425,28.716,63.053,160.6345,202.5044,74.691,66.7179,85.3652,13.1742,13.8968,17.7809
13_A08,675.2,35.15398603,12.52913578,3.29,148.94,18.9869,11.2132,0.5906,17.63,8.64,3.48,4.09,5.21,7.698,9.46,11.544,16.036,18.95,21.512,25.29,27.09,28.53,31.848,34.654,40.594,58.7891,51.8406,60.9701,35.8073,30.8331,36.263
13_16,1692.2,301.5274497,73.19851949,3.32,153.63,28.6134,25.2381,0.882,9.47,15.0219,4.44,9.4125,12.279,15.6,16.87,18.11,20.212,22.12,23.54,25.29,26.34,28.374,55.172,96.4435,129.82,71.8185,71.8538,80.171,14.8635,14.5004,16.1789
12_A10,1458.2,67.91381661,21.95508786,3.29,101.51,22.9865,19.9092,0.8661,14.78,14.1586,3.57,4.65,5.908,8.6,10.22,11.816,14.31,16.89,19.504,22.558,25,28.294,56.642,71.612,86.014,63.7931,63.2445,72.9635,19.4903,20.7711,23.963
12_A03,1282.2,69.20448761,24.99746563,3.3,83.37,22.8733,11.6644,0.51,10.745,7.7716,3.7614,6.414,10.366,14.27,16.025,17.924,20.37,22.06,23.664,25.678,26.77,28.172,31.98,46.754,68.402,53.5696,47.0966,56.8546,25.2716,22.1984,26.7977
13_14,2419,71.7517957,19.51594358,3.29,138.5,30.0915,40.0716,1.3317,15.03,30.2373,3.4959,4.229,4.998,6.46,7.17,8.01,9.85,11.97,14.89,19.18,22.2,28.026,113.15,127.6935,133.9469,66.4402,66.0735,75.6889,13.1937,16.1641,18.5164
13_05,991.2,126.0786602,30.57986294,3.29,144.19,21.8829,17.1786,0.785,14.99,10.1993,3.5491,4.78,6.38,9.686,11.71,13.756,17.27,20.11,23.136,25.6,26.7,27.868,31.959,38.849,104.9926,83.5084,75.5899,92.0714,43.9643,37.4776,45.6492
13_08,792.2,38.66487295,14.38977545,3.29,130.24,24.3861,25.6745,1.0528,15.39,15.6983,3.5368,4.61,5.8,8.828,10.22,11.52,14.608,17.56,20.058,24.05,25.61,27.602,49.01,102.28,118.5528,79.5015,75.275,86.1326,25.9197,24.9365,28.5334
11_13,1151.6,22.99994925,8.314002131,3.29,45.54,19.2921,8.9335,0.4631,12.27,7.2761,4.3,6.61,8.85,11.68,12.68,13.63,15.52,17.62,20.2,23.29,24.95,27.192,32.59,36.431,41.6264,91.8512,90.3665,95.9102,42.8506,41.5616,44.1113
11_02,846.8,31.12925671,11.43712182,3.3,45.11,16.5042,10.302,0.6242,18.315,9.0054,3.35,3.74,4.268,5.776,6.59,7.964,11.204,14.81,19.482,23.132,24.905,26.844,31.126,34.027,39.3324,49.7117,48.2406,51.3773,30.7175,29.1429,31.0378
11_25,1133.6,65.69244877,23.58174486,3.29,41.33,19.244,8.08,0.4199,11.31,6.6123,3.6,4.98,7.4,12.06,13.64,15.052,17.45,19.55,21.88,23.89,24.95,26.35,29.7,32.11,36.36,89.4162,82.4212,93.9311,52.163,46.3239,52.7929
11_A12,1259.2,57.12288201,20.0825764,3.29,61.93,17.6424,10.2419,0.5805,15.125,8.3224,3.5862,4.48,5.44,7.53,9.06,10.52,13.52,16.35,19.2,22.6,24.185,26.126,31.458,36.103,47.6166,75.1793,74.101,77.2904,40.5821,39.3398,41.033
12_22,87.2,107.1038766,24.75043,3.29,121.48,22.1791,26.9072,1.2132,15.745,18.618,3.39,3.75,4.29,5.48,6.3,7.245,9.52,11.35,14.81,18.525,22.045,25.95,68.26,91.18,113.9995,20.202,19.5367,21.0859,6.5152,6.5512,7.0707
13_13,2797.6,155.1863893,33.79613715,3.29,156.88,27.4737,38.242,1.3919,12.34,25.4588,3.5155,4.73,6.07,8.02,8.72,9.3,10.55,12.22,14.35,18.37,21.06,25.51,106.26,135.4475,146.0285,72.333,71.8539,78.4909,12.8794,15.2838,16.6956
11_12,648,40.32365135,15.2690717,3.34,38.38,19.9831,6.2711,0.3138,8.84,5.0593,5.614,9.22,11.75,14.52,15.59,16.62,18.55,20.17,21.7,23.39,24.43,25.35,28.02,30.2,33.596,94.4869,92.2205,95.9528,49.6176,47.8101,49.7451
11_A16,475.4,24.48260648,9.551760464,3.29,40.49,17.2524,7.9193,0.459,12.45,6.6403,3.71,5.11,6.28,9.39,10.93,12.39,14.64,17.105,19.536,22.017,23.38,24.744,27.667,30.21,34.7995,88.3984,84.9848,91.992,50.8391,47.2363,51.131
11_26,844.2,38.85801109,14.22639187,3.42,45.77,17.6034,8.0196,0.4556,11.06,6.478,4.0728,6.007,8.152,10.72,11.64,12.52,14.538,16.36,18.45,21.118,22.7,24.476,28.89,33.296,38.0572,88.3247,79.5929,91.5476,42.1101,37.2984,42.9006
11_A01,1725.2,60.21953248,23.49875618,3.42,39.15,17.831,6.7906,0.3808,9.93,5.5692,4.5172,6.84,8.68,11.68,12.77,13.81,15.93,17.67,19.6,21.64,22.7,23.968,26.7,29.12,33.554,94.0204,92.7093,95.4517,48.6641,47.5131,48.9186
12_28,420.4,23.70637128,8.942343092,3.29,57.68,16.5249,9.9622,0.6029,12.825,7.6992,3.5041,4.42,5.57,8.06,9.21,10.38,12.31,14.35,16.806,20.027,22.035,23.87,29.29,34.6785,51.0893,68.35,64.0449,71.4034,33.2159,30.4424,33.9401
11_11,738.4,43.01451277,16.02706514,3.29,35.9,17.1481,7.4533,0.4346,10.99,6.1392,3.4711,4.26,5.46,9.778,11.68,13.399,15.902,17.87,19.54,21.697,22.67,23.62,26.62,28.7945,32.5556,64.1916,53.2837,65.844,40.2426,32.7014,40.41
11_14,1409.2,52.62691378,18.13311863,3.29,41.93,15.7555,8.2577,0.5241,12.97,6.8836,3.4376,3.968,4.832,7.174,8.81,10.21,13,15.27,17.7,20.454,21.78,23.138,27.278,30.384,34.8648,64.9072,62.1393,66.5979,37.9794,35.8599,38.433
11_15,1040,58.42184332,22.41224117,3.3,47.65,16.8899,7.8474,0.4646,10.7,6.2429,4.0302,5.692,7.282,10.02,11.1,11.97,13.884,16.2,18.04,20.517,21.8,22.914,26.7,32.017,39.1986,85.0811,81.0519,86.6306,43.8919,41.3351,44.1802
13_18,359.2,25.90766783,8.21416455,3.29,162.52,23.4694,31.3356,1.3352,11.335,19.6275,3.72,4.809,5.818,7.55,8.22,8.93,10.56,12.25,14.5,17.293,19.555,22.87,76.506,97.388,149.2343,76.0073,72.0398,83.2548,15.8294,16.0969,18.6028
12_A04,709,31.58260599,11.98293303,3.29,47.84,14.9637,8.7957,0.5878,13.38,7.2532,3.41,3.997,4.71,6.436,7.41,8.632,10.97,13.43,16.2,19.2,20.79,22.442,27.376,31.805,38.213,51.0346,49.5472,52.1612,28.9351,27.7629,29.2276
13_A02,410.2,12.63836565,5.152227479,3.29,94.19,19.5828,20.0139,1.022,10.37,12.8482,3.5572,4.622,5.73,7.698,8.75,9.75,11.47,13.17,15.21,17.62,19.12,21.296,53.942,76.706,87.9512,64.1608,60.4382,67.0955,16.3819,16.4403,18.2513
12_24,3361.6,113.2330367,38.0244286,3.29,48.15,13.8142,8.6582,0.6268,12.77,7.0185,3.42,4.01,4.76,5.92,6.6,7.42,9.21,11.88,14.93,17.72,19.37,20.86,24.62,29.815,43.236,62.5473,56.2795,65.804,38.0634,33.1261,38.7322
22_01,1065.4,46.11814456,17.71292055,3.29,83.41,16.9231,13.4924,0.7973,9.69,8.3861,3.5713,5.01,6.21,8.22,9.18,10.18,12.02,13.89,15.67,17.47,18.87,20.364,26.278,49.507,74.98,70.1899,67.6141,73.0098,26.4147,25.1199,27.1245
11_07,402.2,4.456261984,1.844856947,3.3,35.18,14.3594,6.4568,0.4497,9.9,5.3811,3.5298,4.44,5.936,8.266,9.14,10.072,12,14,15.93,17.95,19.04,20.36,23.03,25.671,29.2508,69.6608,66.1355,70.8342,38.7881,36.255,38.8308
13_A03,588.8,20.70658658,8.07948914,3.3,135.97,14.9203,12.8778,0.8631,10.1725,6.5653,3.67,4.86,6.09,7.84,8.6,9.42,11.14,12.96,15.038,17.537,18.7725,20.25,23.539,26.01,32.6602,78.8782,76.3536,80.859,36.7807,35.0069,37.0726
11_24,403.4,27.18263087,10.52458477,3.29,31.84,15.0171,5.6919,0.379,8.7325,4.7224,3.8725,5.695,7.32,9.68,10.5675,11.445,13.43,15.18,16.62,18.28,19.3,20.2,22.525,24.29,27.431,83.1883,81.2568,84.1987,46.59,44.9892,46.618
12_25,592.8,38.61191966,15.33207946,3.38,30.7,15.6977,5.0298,0.3204,6.955,4.0562,4.5245,7.0025,8.845,11.31,12.2525,13.14,14.68,15.77,17.19,18.54,19.2075,19.96,22.035,23.6175,26.691,81.2985,80.3614,81.7068,43.2013,42.6506,43.3646
11_16,538.8,20.60143049,8.048696476,3.29,34.33,12.98,7.1313,0.5494,12.57,6.188,3.4,3.8,4.34,5.32,5.89,6.69,9.85,12.765,15.238,17.488,18.46,19.788,22.76,24.9495,28.62,44.6721,43.6263,45.1639,31.7213,30.6809,31.7623
13_11,188.2,4.669192156,1.910583267,3.29,96.01,16.7145,19.0128,1.1375,11.1075,11.4843,3.38,3.68,4.28,5.44,6.055,7,9.05,11.22,13.504,15.96,17.1625,19.436,25.423,72.446,91.0845,26.7899,26.1758,27.4354,9.9472,9.7144,10.1819
11_08,768.4,23.34770611,9.217716512,3.32,30.72,13.0928,6.0093,0.459,9.89,5.1648,3.89,5.0025,5.86,7.25,7.82,8.39,10.01,12.465,14.71,16.64,17.71,19.1,21.59,23.385,26.784,79.4202,78.9302,80.2994,44.0827,43.5179,44.2728
12_23,392.8,11.47641268,4.460122386,3.29,75.79,13.7336,6.0813,0.4428,8.13,4.6648,3.81,5.28,6.63,8.47,9.31,10.06,11.64,13.27,14.85,16.52,17.44,18.45,21.18,23.275,28.237,86.6097,86.1614,87.3832,45.1015,44.884,45.5205
11_30,913.8,40.60683103,13.96013145,3.29,47.27,12.8093,8.1546,0.6366,9.21,6.2825,3.5,4.26,5.09,6.23,6.76,7.28,8.6,10.35,12.63,14.59,15.97,18.1,25.289,30.2,38.3499,70.3576,69.0678,71.487,35.9113,35.0913,36.3205
11_22,774.6,1.958695784,0.756710199,3.29,31.87,12.2981,5.6929,0.4629,8.85,4.791,3.48,4.11,5.094,6.94,7.69,8.408,9.85,11.59,13.43,15.56,16.54,17.61,20.39,22.47,25.404,70.1619,67.9963,71.0598,39.3939,37.8644,39.5703
12_19,278.2,17.9542023,5.961031718,3.29,95.26,14.3403,14.6517,1.0217,7.6325,8.0311,3.5489,4.55,5.51,6.8,7.32,7.82,9.02,10.52,12.112,13.6,14.9525,16.45,21.871,46.022,81.6544,53.7316,50.3201,56.6949,17.2938,16.4347,18.5168
12_27,210.8,172.966495,30.82767929,3.29,138.63,12.6076,13.4176,1.0642,8.7,7.3905,3.45,3.8,4.28,5.36,5.82,6.332,7.69,8.97,10.64,13.06,14.52,15.92,21.868,33.63,81.69,33.9794,33.7017,34.6724,15.7228,15.5352,15.9827
11_27,456.4,7.929467251,2.842285286,3.29,40.77,11.0786,6.4844,0.5853,7.37,4.8881,3.492,4.03,4.57,5.8,6.4,6.9,8.06,9.47,11.06,12.71,13.77,15.1,19.84,25.38,33.238,61.2351,58.9884,63.0832,33.5362,31.9705,34.1898
11_06,779.4,9.626799976,3.909341588,3.29,22.93,10.9727,3.8005,0.3464,5.46,3.0935,3.5197,4.601,6.007,7.59,8.18,8.77,9.81,10.97,11.93,12.97,13.64,14.288,15.93,17.2915,19.8915,62.8102,61.3521,62.839,35.9492,35.1268,35.9781
11_A10,510.8,4.406956432,1.829526596,3.29,33.13,9.4761,4.4306,0.4676,5.79,3.4599,3.4561,3.92,4.48,5.69,6.17,6.67,7.59,8.6,9.68,11.09,11.96,12.89,15.56,17.93,21.8739,32.0505,31.8182,32.157,18.8622,18.7237,18.923
11_09,276.8,1.417643708,0.593785608,3.29,25.35,9.7819,3.653,0.3734,5.025,2.9227,3.5294,4.42,5.3,6.51,6.98,7.424,8.556,9.56,10.52,11.43,12.005,12.6,14.71,16.31,19.1254,58.7364,58.1849,58.8598,35.1678,34.789,35.1925
13_09,364.2,6.8176925,1.92833464,3.29,20.79,9.328,3.3987,0.3644,4.875,2.7843,3.4162,3.89,4.59,6.17,6.82,7.32,8.258,9.27,10.14,11.1,11.695,12.27,13.89,15.27,17.0314,32.8361,32.1035,33.0249,21.0725,20.5947,21.1858
13_06,2598,47.6090921,10.90189724,3.29,150.61,13.3441,22.7502,1.7049,4.7525,10.9846,3.4067,3.79,4.28,4.98,5.38,5.73,6.36,7.03,7.86,9.18,10.1325,11.22,18.707,67.382,123.4432,34.3296,34.5396,35.5909,7.5679,8.5684,8.8292
11_19,99,1.731802978,0.689966822,3.29,28.04,7.7494,3.6842,0.4754,4.92,2.9232,3.33,3.55,3.9,4.53,4.84,5.19,5.94,6.82,7.92,9.066,9.76,10.624,12.81,14.726,18.6584,29.72,29.671,29.8473,23.6317,23.5555,23.6954
